Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01-28-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.957,44.55,44.269,45.619,46.196,46.744,47.421,48.034,48.136,49.438,50.204,51.124,51.659,52.946,53.854,54.761,55.7,56.577,55.926,58.55,58.537,56.715,57.734,58.748,61.22,61.893,62.487,62.823,63.446,65.718,64.367,66.459,66.776,67.139,67.468,67.785,68.07,68.359,68.73,69.297,69.691,69.955,70.445,69.823,71.37,71.838,72.276,72.772,72.624,72.698,73.069,73.679,74.186,74.449,74.782,75.124,75.6,75.971,76.195,76.103,74.832,73.875,74.556,
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.618,53.411,54.326,54.948,55.633,56.616,57.348,58.37,58.781,59.32,60.186,60.909,61.388,62.03,60.898,61.464,63.715,64.228,64.401,64.791,61.5,59.331,59.733,60.061,60.219,60.68,60.874,61.176,57.466,58.235,58.435,62.519,66.708,66.897,66.744,66.464,66.391,65.837,65.486,66.182,66.817,67.034,67.084,65.643,65.031,64.844,63.587,63.553,64.942,66.446,67.062,67.659,68.023,68.253,68.914,69.44,68.988,70.413,71.514,71.576,69.123,70.378,71.336,
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.76204878,73.50341463,73.72195122,73.04292683,73.54170732,73.86878049,73.3004878,73.78317073,74.00585366,73.77634146,73.93390244,73.5704878,74.45585366,74.45097561,74.51170732,75.57878049,76.97219512,76.37365854,76.64926829,76.77317073,76.84658537,76.52146341,77.03780488,76.84560976,77.57658537,77.60243902,77.99073171,77.33902439,77.08292683,78.14097561,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.66097561,82.86097561,83.16341463,83.06341463,83.16585366,82.17073171,
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,72.00658537,72.11219512,,,,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,82.64878049,82.5,82.7,
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.47073171,75.77073171,76.2195122,76.37073171,76.8195122,76.97073171,77.0195122,77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.9,
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.042,64.394,64.491,65.27,65.622,65.972,66.355,66.442,66.265,66.381,66.702,66.795,67.102,67.551,67.838,68.048,68.425,68.534,68.755,69.048,69.435,69.859,70.244,70.16,70.272,70.52,70.732,71.273,71.541,72.157,72.304,72.186,72.189,71.921,71.739,71.549,71.488,71.207,70.99,70.968,70.944,70.758,70.888,70.806,70.86,71.044,71.199,71.418,71.612,72.124,72.622,73.094,73.433,73.412,72.982,72.394,72.02,71.911,71.793,71.767,71.869,70.5,70.629,
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.617,53.671,54.658,55.575,56.559,57.415,57.869,59.01,59.752,60.444,59.87,61.612,62.349,62.908,63.434,63.961,64.49,64.981,65.436,65.851,66.259,66.714,67.154,67.555,67.925,68.26,68.567,68.884,69.252,69.57,69.854,70.093,70.316,70.518,70.699,70.87,71.064,71.272,71.474,71.694,71.918,72.147,72.359,72.573,72.772,72.932,73.145,73.373,73.591,73.801,74,74.189,74.366,74.562,74.789,75.011,75.215,75.502,75.774,76.044,75.184,74.256,74.215,
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.69560976,68.35195122,68.63487805,69.71243902,70.20658537,70.26682927,70.91585366,71.46609756,71.61097561,71.85804878,71.9197561,72.80902439,73.15365854,73.29512195,73.67219512,74.24707317,74.68658537,75.25585366,75.58463415,76.10878049,75.98902439,76.39487805,76.87365854,76.92195122,77.29121951,77.5604878,78.0104878,78.4295122,78.3497561,78.76853659,78.83707317,79.03682927,79.0802439,79.30365854,79.69682927,79.53609756,80.2197561,80.42414634,80.50146341,80.46097561,81.07609756,81.41634146,81.69073171,81.76,82.0302439,81.95512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.3705122,58.50307317,58.6217561,58.9445122,59.1574878,59.46168293,59.69921951,59.87341463,59.99836585,60.19117073,60.42297561,60.64756098,60.99495122,61.27739024,61.52497561,61.79060976,61.64034146,61.853,62.06560976,62.25458537,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.6,67.4,65.4,64.9,63.5,63.6,64,64.5,65.63,65.45,65.76,65.95,65.74,66.06,65.86,66.15,66.34,67.11,68.39,68.45,68.69,69.52,70.62,71.44,71.97,72.41,72.95,73.15,73.18,71.37,70.23,74.44,
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.68,49.533,50.224,50.808,51.328,51.7,52.097,52.455,52.781,53.169,53.575,54.258,55.012,55.677,55.634,55.826,55.895,56.486,56.944,57.722,58.501,61.165,60.953,61.012,60.804,60.58,60.216,60.044,59.539,59.04,58.614,58.005,57.259,56.617,56.273,55.617,55.161,54.816,54.526,54.495,54.411,54.508,54.99,55.601,56.361,57.344,58.222,58.865,59.614,60.365,60.649,61.046,61.115,61.389,61.816,61.892,62.163,62.481,62.676,62.943,62.675,61.427,62.055,
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.08302439,55.32095122,55.64892683,55.97695122,56.18034146,56.4094878,56.81014634,57.03431707,57.35746341,57.67153659,58.00531707,58.30392683,58.6147561,58.99068293,59.32704878,59.4617561,59.66558537,60.0397561,60.37560976,60.79502439,61.08146341,61.34919512,61.67443902,62.17707317,62.42119512,63.0195122,63.33041463,63.66043902,63.91739024,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,71.8,71.9,72.04878049,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.361,42.792,43.316,43.898,44.398,44.789,45.363,45.514,45.793,46.241,39.129,39.507,40.224,40.024,39.803,11.995,12.013,28.91,36.982,42.279,47.57,48.18,48.736,49.485,50.235,51.041,51.506,53.454,54.276,54.798,55.434,55.793,56.021,56.08,56.035,56.308,56.346,56.743,57.028,57.69,58.625,59.966,61.226,62.523,63.552,64.293,65.059,65.731,66.47,67.444,67.712,68.416,68.915,69.304,69.736,69.873,70.224,70.515,70.561,70.692,70.416,69.584,69.896,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.873,48.381,48.96,49.624,50.323,51.038,51.779,52.524,53.22,53.88,54.527,55.097,55.476,55.971,56.266,56.471,56.628,56.032,56.91,57.083,57.286,57.495,57.718,57.985,58.266,58.591,58.97,59.412,59.904,60.408,60.917,61.422,61.893,62.321,62.697,63.014,63.291,63.575,63.854,64.136,64.409,64.655,64.84,64.954,64.989,64.967,64.906,64.844,64.834,64.892,65.016,65.19,65.378,65.588,65.815,66.059,66.332,66.597,66.855,67.15,67.266,67.417,67.661,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.909,55.818,57.183,58.608,59.037,59.593,60.022,60.504,60.795,60.824,61.291,60.747,60.187,60.275,61.722,63.098,63.682,63.781,63.352,63.233,63.358,63.879,64.279,64.634,65.278,65.795,65.511,65.476,65.45,64.992,65.188,66.15,66.972,67.58,67.294,67.152,67.313,67.853,67.69,68.709,69.781,70.2,70.452,70.768,71.303,71.362,71.288,71.367,71.374,71.393,71.27,71.538,71.669,71.457,70.966,70.763,71.74,71.84,71.467,71.572,71.627,71.682,72.027,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.3202439,54.924,55.5195122,55.97487805,57.17478049,58.2404878,59.50470732,61.28812195,61.559,62.05102439,62.16341463,62.61219512,63.0097561,63.40731707,63.80487805,64.15365854,64.50243902,64.9,65.19756098,65.54634146,66.04634146,66.54634146,67.09512195,67.54634146,68.19512195,68.79512195,69.44634146,69.99756098,70.54878049,71.04878049,71.59756098,72.04634146,72.49756098,72.99756098,73.39756098,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.919,58.015,59.079,60.162,61.158,62.219,63.075,63.986,64.735,65.677,66.53,67.058,67.421,67.578,67.93,67.892,68.206,68.585,69.012,69.677,70.341,71.081,71.498,72.02,72.61,73.074,73.558,74.11,74.52,74.826,73.281,74.216,75.691,75.794,75.763,75.537,75.618,75.879,76.157,76.416,76.722,76.891,76.982,76.985,76.792,76.903,76.887,77.017,77.145,77.442,77.982,78.464,78.812,79.164,79.445,79.562,79.701,79.781,79.722,79.685,76.92,78.673,80.264,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.50828798,55.06020438,55.54198761,56.00623369,56.48756245,56.87220489,57.30046957,57.66460457,58.02469165,58.3904503,58.39902673,59.26389389,59.66730197,60.1828697,60.57807616,61.08765153,61.33908451,61.88607044,62.24921598,62.61311008,63.05035127,63.52021946,63.85932128,64.45515542,64.88461277,65.2085753,65.81654028,66.25790128,66.70388668,67.08014497,67.37786013,67.71889932,68.06415671,68.41202116,68.81789534,69.14156577,69.54416353,69.88569206,70.16031266,70.61495794,70.91765861,71.26523767,71.54756405,71.78980226,72.1004688,72.47973319,72.70254497,72.85155749,73.10885339,73.31346297,73.18584517,73.7000283,73.94315509,74.19507032,74.4309457,74.47397188,74.4715396,74.64059608,74.76780882,74.95686951,72.82114481,71.89255761,73.60916691,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.79,41.066,42.009,41.332,41.649,42.056,42.096,42.617,42.984,43.21,43.563,43.983,44.249,44.477,45.532,45.892,45.603,45.973,46.207,46.966,48.082,48.73,49.404,49.957,50.535,51.108,51.699,52.152,52.731,53.252,53.713,54.46,54.952,55.435,55.749,56.385,56.891,57.292,57.665,57.873,58.378,59.07,59.534,60.031,60.293,60.98,61.493,62.084,62.603,63.273,63.973,64.736,65.355,65.718,66.361,66.67,67.167,67.434,67.634,68.138,68.497,68.061,68.999,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.841,65.29,65.397,65.668,65.953,66.065,66.159,66.519,66.607,66.697,66.759,66.823,66.907,67.229,67.294,58.128,33.737,59.284,59.382,59.467,59.665,59.915,45.128,59.955,60.304,60.486,60.965,61.428,61.718,64.163,64.475,71.176,71.192,71.382,71.681,72.043,72.293,72.778,72.944,73.49,73.931,74.365,75.064,75.593,75.976,76.273,76.08,77.08,77.584,77.889,78.156,78.404,78.628,78.765,78.973,79.229,79.505,79.654,79.729,79.236,77.804,75.047,74.416,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.33,38.333,38.402,38.473,38.607,38.812,39.081,39.427,39.764,40.193,40.599,40.94,41.482,41.91,42.383,42.774,43.183,43.619,44.046,44.349,44.631,44.983,45.204,45.383,45.436,44.664,45.005,44.528,43.993,43.451,36.688,42.795,42.738,42.166,41.796,43.917,44.419,47.847,48.901,49.953,51.356,52.752,53.788,53.042,56.013,56.912,57.62,58.285,58.772,59.194,59.433,59.62,59.913,59.943,59.121,59.148,60.416,60.553,60.853,61.104,60.948,60.747,61.1,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.268,42.063,43.843,45.305,47.142,48.657,50.132,51.39,52.712,53.996,55.189,56.337,57.49,58.287,59.588,60.81,62.06,62.786,63.567,64.26,64.891,65.364,65.807,66.41,66.872,67.29,67.774,68.196,68.622,68.99,69.423,69.82,70.232,70.42,70.706,71.09,71.284,71.129,71.079,71.058,70.68,70.861,71.004,71.132,71.49,71.592,71.724,71.863,72.269,72.356,72.374,70.071,72.247,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472,71.911,72.151,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.724,56.993,58.041,58.889,59.966,60.883,61.796,62.687,63.512,63.85,64.267,64.548,64.648,64.831,65.564,65.921,66.256,66.887,67.332,67.359,67.7,68.467,69.052,69.91,70.376,70.117,70.281,70.005,70.053,70.215,70.326,70.602,70.799,71.114,70.992,71.002,70.904,70.775,70.69,70.709,70.768,71.135,71.472,71.771,72.028,72.245,72.465,72.599,72.698,72.722,72.72,72.944,72.882,72.735,72.864,73.138,73.112,73.127,73.357,73.445,73.416,71.111,71.294,
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.16741602,55.71279184,56.16068184,56.58172789,57.09000511,57.4881963,57.90305077,58.28957287,58.66578957,59.01652178,59.08943502,59.89948635,60.26573149,60.81087154,61.22980392,61.75870595,61.9933088,62.55614153,62.9232499,63.26880279,63.692108,64.18028364,64.51346341,65.06268577,65.47444429,65.79213747,66.3856864,66.80706813,67.21574111,67.55409679,67.84070289,68.19413649,68.5218846,68.84657508,69.22267351,69.53237062,69.90539707,70.26546691,70.51979373,70.92333929,71.24091602,71.49869844,71.84888498,72.03238051,72.35402977,72.7232874,72.93237149,73.07263477,73.29429676,73.49804219,73.39299167,73.87852208,74.10402135,74.35186667,74.55449701,74.61534675,74.58098993,74.73362651,74.85001362,75.03578862,73.0265164,72.1362094,73.75012134,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.23575327,41.66765825,42.1692186,42.28902724,43.0193139,42.98198716,43.37192849,43.96398584,44.32434253,44.56508237,43.22254813,39.96893198,45.06769517,45.65967586,45.60146063,45.54021738,46.15742032,46.87562633,47.19204372,47.66637833,48.11780224,48.44852136,48.72794329,48.01349596,48.07302449,48.44197596,49.09492777,49.64066983,49.45220334,50.46406921,50.7218977,50.42368798,51.09524877,51.64471407,52.3378462,52.84184426,52.9904731,53.70872645,54.01625913,55.27770093,55.85654542,56.33056569,56.79950572,57.37061886,57.84013379,58.36918424,58.9685787,59.39526755,59.5423516,60.52856518,60.99125242,61.70294163,62.27291329,62.7099628,63.1259771,63.49108795,64.01090643,64.40041228,64.79234695,65.12589034,64.60175048,64.17534092,64.88027325,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.07425699,41.42194539,41.76136634,41.91246354,42.57108449,42.62930608,42.46986592,43.22522829,43.60889432,43.90667698,44.24468476,44.73926034,44.54391323,45.30382653,45.40725747,45.68854451,46.38854748,46.71986338,46.94482845,47.37918302,47.72675903,47.95296575,48.02865026,46.7737676,46.57792245,46.98019607,47.83809969,48.52475405,48.06283078,49.6782103,49.734843,49.73303043,49.62945232,50.44902581,51.18515146,50.90031837,51.02342375,51.48403039,51.04728837,52.29276838,53.26429029,53.77780916,54.26061572,55.34490307,55.82059594,56.41647774,57.27425261,57.95343293,58.52512934,59.24367801,59.75093191,60.33119525,60.58577526,60.95568336,61.33995188,61.72105243,62.23504175,62.64548446,63.00741464,63.43461167,62.96529539,62.50534506,63.01878282,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.65853659,84.40243902,84.3195122,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.699,61.328,61.733,61.976,62.174,62.637,63.055,63.51,63.777,63.993,65.267,65.922,65.828,65.939,65.999,66.237,66.513,66.551,67.566,68.13,68.661,69.212,69.674,70.068,70.649,70.969,71.421,71.457,71.549,69.761,71.927,71.751,72.53,73.052,72.882,72.26,72.261,72.136,72.081,72.618,70.355,70.787,71.117,71.373,67.091,72.118,71.969,72.049,71.729,69.187,73.215,73.38,73.906,74.239,74.651,74.927,75.331,75.403,75.748,76.008,76.393,76.399,76.61,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.8425751,46.22025603,46.64884058,46.93682278,47.36538242,46.84830925,47.34665392,47.64359941,48.66665466,49.10808257,49.04111678,48.08132129,50.0935311,50.66357885,51.08551189,51.73365424,52.26573757,52.90880386,53.4333214,53.93891319,54.47105596,54.96371804,55.38715146,55.86569611,56.29953159,56.69215236,57.08354413,57.45273669,57.81549297,58.18226995,58.56451071,58.74001017,59.17555402,59.42617651,59.71680907,60.01525607,60.30218418,60.7039678,61.14073338,61.66264231,61.97108744,62.31727645,62.73833278,63.12847754,63.44584826,63.8216088,64.22720115,64.50348106,64.69108183,65.13096022,65.49918382,65.9394276,66.34923777,66.75466446,67.190422,67.58539084,67.96768598,68.2920404,68.53529428,68.74045529,68.20962381,66.50332555,67.16591748,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.40146318,46.0382965,49.51126142,49.9563464,50.51575701,50.32202382,51.03996849,51.60689547,52.32719305,52.82208402,53.14739144,53.25448976,54.39972018,55.08607917,55.58794572,56.18373045,56.7831168,57.38002172,57.86207938,58.38046663,58.85730986,59.28027656,59.68968342,60.03277553,60.41529898,60.78600471,61.21970386,61.58180854,61.81257489,62.24350054,62.46656432,62.64927133,63.00694219,63.3173127,63.60506732,63.84669431,64.0821532,64.43497776,64.74906707,65.14286034,65.50086053,65.90372174,66.23851765,66.57747436,66.80076977,67.20722624,67.58314154,67.84711573,68.02885418,68.44803948,68.75297554,69.10893749,69.43037589,69.75202722,70.08577593,70.37235067,70.65373432,70.88342,71.1682575,71.36828759,70.70376181,69.681449,70.35008665,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.429,50.409,50.263,50.189,50.057,50.148,50.247,50.431,50.702,51.012,51.293,51.722,52.12,52.372,52.987,53.487,54.045,54.669,55.338,56.058,56.902,57.565,58.094,58.635,59.104,59.455,59.495,59.62,59.531,59.398,59.193,58.555,57.991,58.018,56.723,55.232,53.594,51.783,50.081,48.427,46.849,45.595,44.53,43.711,43.233,42.914,43.123,43.566,44.034,45.596,46.692,47.835,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693,53.062,53.036,
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.82783106,48.51098623,54.78699561,55.26788857,55.91039747,56.39307896,56.90411926,57.3239186,57.69227586,58.14224536,58.89254579,59.60296642,60.09644384,60.90670635,61.4578873,62.16442947,62.79181509,63.38627952,63.91477685,64.40401571,64.8807562,65.39191856,65.82898958,66.20699749,66.52212082,66.85907964,67.34352796,67.65385335,67.88235128,68.11682667,68.25431157,68.39950545,68.70096379,68.93635701,69.14104272,69.40465674,69.75507039,70.1800442,70.60940299,70.76097036,71.07610174,71.621413,71.9187484,72.33253396,72.63516339,73.02986481,73.44931272,73.74111702,73.91850717,74.32937239,74.61180982,74.9461202,75.22381867,75.51921082,75.78907751,76.01190547,76.25719772,76.39827068,76.76882977,76.99084329,76.72294052,76.37233572,77.10434994,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,74.97804878,74.03658537,75.79268293,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.59253659,69.26682927,68.10517073,68.72192683,69.39168293,69.02541463,69.17563415,69.23402439,69.66243902,69.48070732,69.59321951,69.1952439,70.32158537,70.24036585,70.15717073,70.29860976,69.97514634,71.45865854,71.49580488,72.33078049,72.20680488,72.3697561,72.65034146,72.78112195,73.05321951,73.53419512,73.9955122,74.07609756,74.78821951,74.56626829,75.43831707,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,82.14390244,82.59756098,83.04634146,
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.18536585,72.9804878,74.5804878,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.965,65.485,65.946,66.386,66.8,67.199,67.647,68.028,68.44,68.845,69.198,69.582,70.044,70.568,70.995,71.419,71.85,72.263,72.69,73.07,73.504,73.932,74.342,74.703,75.08,75.478,75.862,76.272,76.603,77.035,77.424,77.904,78.28,78.63,78.993,79.349,79.971,80.162,80.352,80.652,80.959,81.179,81.293,81.501,81.691,82.033,82.257,82.543,82.893,83.276,83.109,83.229,83.326,83.727,83.883,83.984,84.231,84.563,84.928,84.978,85.184,85.399,85.377,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.865,67.704,68.387,69.384,69.495,68.489,69.541,70.031,70.002,70.733,71.569,71.453,71.631,71.82,71.961,72.118,72.226,72.235,72.302,72.387,72.487,72.665,73.018,72.624,72.795,72.617,73.449,73.581,74.226,74.233,74.463,75.917,75.327,75.483,75.654,75.821,75.98,76.154,76.326,76.502,76.663,76.847,77.031,77.206,77.384,77.555,77.726,77.892,78.068,78.236,78.406,78.827,79.022,78.908,79.966,79.309,79.475,78.59,80.614,79.983,80.149,80.379,80.55,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.017,43.795,44.297,44.82,45.392,45.973,46.562,47.19,47.778,48.315,48.807,49.243,49.719,50.171,50.673,51.244,51.936,52.704,53.499,54.351,55.219,56.036,56.897,57.724,58.49,59.286,60.041,60.711,61.32,61.899,62.448,62.946,63.401,63.872,64.346,64.736,65.238,65.629,66.018,66.406,66.787,67.18,67.547,67.915,68.231,68.704,69.128,69.604,70.048,70.458,70.829,71.269,71.679,72.122,72.538,72.92,73.284,73.66,73.986,74.27,73.92,74.042,74.973,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.074,61.446,61.922,62.355,62.81,63.152,63.392,63.606,63.745,63.873,63.885,63.799,63.949,64.163,64.211,64.348,64.496,64.506,64.523,64.807,65.173,65.613,66.179,65.684,65.68,65.688,67.635,68.121,68.159,68.673,68.067,66.977,66.96,66.543,65.07,65.099,64.241,65.172,65.505,65.561,66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24,69.917,70.516,70.492,70.935,70.166,68.846,68.621,
